positionID,maternalID,paternalID,position,row,block,Germ,flw,total.pods,total.pods.collected,totalseeds,cohort,year,seedpool
3030,355,0,11.2,410,4B,1,1,1,1,3,field,2016,52
3616,355,0,46.8,425,4B,0,0,0,0,0,field,2016,52
3617,355,0,46.9,425,4B,1,0,0,0,0,field,2016,52
3618,355,0,47,425,4B,0,0,0,0,0,field,2016,52
3619,355,0,47.1,425,4B,0,0,0,0,0,field,2016,52
3620,355,0,47.2,425,4B,1,1,0,0,0,field,2016,52
5171,355,0,18.8,620,6B,0,0,0,0,0,field,2016,52
5172,355,0,18.9,620,6B,0,0,0,0,0,field,2016,52
5173,355,0,19,620,6B,1,0,0,0,0,field,2016,52
5174,355,0,19.1,620,6B,1,0,0,0,0,field,2016,52
5175,355,0,19.2,620,6B,1,0,0,0,0,field,2016,52
1266,355,0,6.8,216,2B,1,1,3,3,4,field,2016,12
1267,355,0,6.9,216,2B,1,0,0,0,0,field,2016,12
1268,355,0,7,216,2B,0,0,0,0,0,field,2016,12
1269,355,0,7.1,216,2B,0,0,0,0,0,field,2016,12
1270,355,0,7.2,216,2B,0,0,0,0,0,field,2016,12
4721,355,0,38.8,611,6B,1,1,2,2,4,field,2016,12
4722,355,0,38.9,611,6B,1,1,1,1,5,field,2016,12
4723,355,0,39,611,6B,1,1,0,0,0,field,2016,12
4724,355,0,39.1,611,6B,1,0,0,0,0,field,2016,12
4725,355,0,39.2,611,6B,1,0,0,0,0,field,2016,12
1336,383,0,34.8,216,2B,0,0,0,0,0,field,2016,47
1337,383,0,34.9,216,2B,1,1,0,0,0,field,2016,47
1338,383,0,35,216,2B,1,1,0,0,0,field,2016,47
1339,383,0,35.1,216,2B,0,0,0,0,0,field,2016,47
1340,383,0,35.2,216,2B,1,1,5,0,0,field,2016,47
1371,383,0,48.8,216,2B,1,1,0,0,0,field,2016,47
1372,383,0,48.9,216,2B,0,0,0,0,0,field,2016,47
1373,383,0,49,216,2B,1,1,0,0,0,field,2016,47
1374,383,0,49.1,216,2B,0,0,0,0,0,field,2016,47
1375,383,0,49.2,216,2B,1,1,0,0,0,field,2016,47
1716,383,0,36.8,300,3B,1,1,0,0,0,field,2016,47
1717,383,0,36.9,300,3B,0,0,0,0,0,field,2016,47
1718,383,0,37,300,3B,1,1,0,0,0,field,2016,47
1719,383,0,37.1,300,3B,1,1,4,0,0,field,2016,47
1720,383,0,37.2,300,3B,1,1,3,0,0,field,2016,47
4681,383,0,22.8,611,6B,1,1,0,0,0,field,2016,47
4682,383,0,22.9,611,6B,1,1,0,0,0,field,2016,47
4683,383,0,23,611,6B,1,1,0,0,0,field,2016,47
4684,383,0,23.1,611,6B,1,1,0,0,0,field,2016,47
4685,383,0,23.2,611,6B,1,1,0,0,0,field,2016,47
6646,383,0,8.8,811,8B,1,0,0,0,0,field,2016,47
6647,383,0,8.9,811,8B,1,1,0,0,0,field,2016,47
6648,383,0,9,811,8B,1,1,0,0,0,field,2016,47
6649,383,0,9.1,811,8B,0,0,0,0,0,field,2016,47
6650,383,0,9.2,811,8B,1,1,0,0,0,field,2016,47
6321,421,0,28.8,803,8B,0,0,0,0,0,field,2016,9
6322,421,0,28.9,803,8B,0,0,0,0,0,field,2016,9
6323,421,0,29,803,8B,0,0,0,0,0,field,2016,9
6324,421,0,29.1,803,8B,0,0,0,0,0,field,2016,9
6325,421,0,29.2,803,8B,0,0,0,0,0,field,2016,9
4376,344,0,0.8,607,6B,0,0,0,0,0,field,2016,17
4377,344,0,0.9,607,6B,0,0,0,0,0,field,2016,17
4378,344,0,1,607,6B,0,0,0,0,0,field,2016,17
4379,344,0,1.1,607,6B,0,0,0,0,0,field,2016,17
4380,344,0,1.2,607,6B,0,0,0,0,0,field,2016,17
4736,344,0,44.8,611,6B,0,0,0,0,0,field,2016,17
4737,344,0,44.9,611,6B,0,0,0,0,0,field,2016,17
4738,344,0,45,611,6B,0,0,0,0,0,field,2016,17
4739,344,0,45.1,611,6B,0,0,0,0,0,field,2016,17
4740,344,0,45.2,611,6B,0,0,0,0,0,field,2016,17
1396,344,0,8.8,219,2B,0,0,0,0,0,field,2016,17
1397,344,0,8.9,219,2B,1,1,0,0,0,field,2016,17
1398,344,0,9,219,2B,0,0,0,0,0,field,2016,17
1399,344,0,9.1,219,2B,0,0,0,0,0,field,2016,17
1400,344,0,9.2,219,2B,0,0,0,0,0,field,2016,17
3006,344,0,2.8,410,4B,1,1,2,0,0,field,2016,17
3007,344,0,2.9,410,4B,0,0,0,0,0,field,2016,17
3008,344,0,3,410,4B,0,0,0,0,0,field,2016,17
3009,344,0,3.1,410,4B,0,0,0,0,0,field,2016,17
3010,344,0,3.2,410,4B,0,0,0,0,0,field,2016,17
5896,344,0,8.8,713,7B,0,0,0,0,0,field,2016,17
5897,344,0,8.9,713,7B,1,1,0,0,0,field,2016,17
5898,344,0,9,713,7B,0,0,0,0,0,field,2016,17
5899,344,0,9.1,713,7B,0,0,0,0,0,field,2016,17
5900,344,0,9.2,713,7B,0,0,0,0,0,field,2016,17
1146,388,0,8.8,215,2B,0,0,0,0,0,field,2016,11
1147,388,0,8.9,215,2B,0,0,0,0,0,field,2016,11
1148,388,0,9,215,2B,0,0,0,0,0,field,2016,11
1149,388,0,9.1,215,2B,0,0,0,0,0,field,2016,11
1150,388,0,9.2,215,2B,0,0,0,0,0,field,2016,11
4141,388,0,6.8,601,6B,0,0,0,0,0,field,2016,11
4142,388,0,6.9,601,6B,0,0,0,0,0,field,2016,11
4143,388,0,7,601,6B,0,0,0,0,0,field,2016,11
4144,388,0,7.1,601,6B,0,0,0,0,0,field,2016,11
4145,388,0,7.2,601,6B,0,0,0,0,0,field,2016,11
2241,432,0,46.8,309,3B,0,0,0,0,0,field,2016,6
2242,432,0,46.9,309,3B,0,0,0,0,0,field,2016,6
2243,432,0,47,309,3B,0,0,0,0,0,field,2016,6
2244,432,0,47.1,309,3B,0,0,0,0,0,field,2016,6
2245,432,0,47.2,309,3B,0,0,0,0,0,field,2016,6
906,432,0,12.8,207,2B,1,1,3,1,28,field,2016,32
907,432,0,12.9,207,2B,1,0,0,0,0,field,2016,32
908,432,0,13,207,2B,1,1,0,0,0,field,2016,32
909,432,0,13.1,207,2B,0,0,0,0,0,field,2016,32
910,432,0,13.2,207,2B,0,0,0,0,0,field,2016,32
2096,432,0,38.8,303,3B,1,1,2,2,15,field,2016,32
2097,432,0,38.9,303,3B,1,0,0,0,0,field,2016,32
2098,432,0,39,303,3B,0,0,0,0,0,field,2016,32
2099,432,0,39.1,303,3B,0,0,0,0,0,field,2016,32
2100,432,0,39.2,303,3B,1,1,14,14,68,field,2016,32
4231,432,0,42.8,601,6B,1,1,0,0,0,field,2016,32
4232,432,0,42.9,601,6B,0,0,0,0,0,field,2016,32
4233,432,0,43,601,6B,0,0,0,0,0,field,2016,32
4234,432,0,43.1,601,6B,0,0,0,0,0,field,2016,32
4235,432,0,43.2,601,6B,1,1,0,0,0,field,2016,32
4706,432,0,32.8,611,6B,0,0,0,0,0,field,2016,32
4707,432,0,32.9,611,6B,1,1,2,2,8,field,2016,32
4708,432,0,33,611,6B,1,1,0,0,0,field,2016,32
4709,432,0,33.1,611,6B,0,0,0,0,0,field,2016,32
4710,432,0,33.2,611,6B,1,1,0,0,0,field,2016,32
6666,432,0,16.8,811,8B,1,1,0,0,0,field,2016,32
6667,432,0,16.9,811,8B,0,0,0,0,0,field,2016,32
6668,432,0,17,811,8B,0,0,0,0,0,field,2016,32
6669,432,0,17.1,811,8B,0,0,0,0,0,field,2016,32
6670,432,0,17.2,811,8B,1,1,0,0,0,field,2016,32
7136,408,0,40.8,821,8B,0,0,0,0,0,field,2016,9
7137,408,0,40.9,821,8B,0,0,0,0,0,field,2016,9
7138,408,0,41,821,8B,0,0,0,0,0,field,2016,9
7139,408,0,41.1,821,8B,0,0,0,0,0,field,2016,9
7140,408,0,41.2,821,8B,0,0,0,0,0,field,2016,9
1426,421,0,20.8,219,2B,0,0,0,0,0,field,2016,166
1427,421,0,20.9,219,2B,0,0,0,0,0,field,2016,166
1428,421,0,21,219,2B,0,0,0,0,0,field,2016,166
1429,421,0,21.1,219,2B,1,0,0,0,0,field,2016,166
1430,421,0,21.2,219,2B,0,0,0,0,0,field,2016,166
5226,421,0,40.8,620,6B,1,1,0,0,0,field,2016,166
5227,421,0,40.9,620,6B,1,1,0,0,0,field,2016,166
5228,421,0,41,620,6B,1,1,0,0,0,field,2016,166
5229,421,0,41.1,620,6B,0,0,0,0,0,field,2016,166
5230,421,0,41.2,620,6B,0,0,0,0,0,field,2016,166
5841,421,0,36.8,711,7B,1,1,0,0,0,field,2016,166
5842,421,0,36.9,711,7B,0,0,0,0,0,field,2016,166
5843,421,0,37,711,7B,0,0,0,0,0,field,2016,166
5844,421,0,37.1,711,7B,0,0,0,0,0,field,2016,166
5845,421,0,37.2,711,7B,0,0,0,0,0,field,2016,166
5871,421,0,48.8,711,7B,0,0,0,0,0,field,2016,166
5872,421,0,48.9,711,7B,1,1,2,2,17,field,2016,166
5873,421,0,49,711,7B,1,0,0,0,0,field,2016,166
5874,421,0,49.1,711,7B,0,0,0,0,0,field,2016,166
5875,421,0,49.2,711,7B,1,0,0,0,0,field,2016,166
6746,421,0,48.8,811,8B,0,0,0,0,0,field,2016,166
6747,421,0,48.9,811,8B,1,1,0,0,0,field,2016,166
6748,421,0,49,811,8B,0,0,0,0,0,field,2016,166
6749,421,0,49.1,811,8B,0,0,0,0,0,field,2016,166
6750,421,0,49.2,811,8B,1,1,0,0,0,field,2016,166
6791,421,0,16.8,815,8B,1,1,1,1,0,field,2016,166
6792,421,0,16.9,815,8B,0,0,0,0,0,field,2016,166
6793,421,0,17,815,8B,1,1,0,0,0,field,2016,166
6794,421,0,17.1,815,8B,0,0,0,0,0,field,2016,166
6795,421,0,17.2,815,8B,0,0,0,0,0,field,2016,166
956,448,0,32.8,207,2B,1,1,1,1,7,field,2016,11
957,448,0,32.9,207,2B,1,1,0,0,0,field,2016,11
958,448,0,33,207,2B,0,0,0,0,0,field,2016,11
959,448,0,33.1,207,2B,0,0,0,0,0,field,2016,11
960,448,0,33.2,207,2B,1,1,0,0,0,field,2016,11
5106,448,0,42.8,617,6B,1,1,0,0,0,field,2016,11
5107,448,0,42.9,617,6B,0,0,0,0,0,field,2016,11
5108,448,0,43,617,6B,1,1,0,0,0,field,2016,11
5109,448,0,43.1,617,6B,1,1,0,0,0,field,2016,11
5110,448,0,43.2,617,6B,0,0,0,0,0,field,2016,11
1831,396,0,32.8,301,3B,0,0,0,0,0,field,2016,36
1832,396,0,32.9,301,3B,0,0,0,0,0,field,2016,36
1833,396,0,33,301,3B,0,0,0,0,0,field,2016,36
1834,396,0,33.1,301,3B,0,0,0,0,0,field,2016,36
1835,396,0,33.2,301,3B,0,0,0,0,0,field,2016,36
2121,396,0,48.8,303,3B,0,0,0,0,0,field,2016,36
2122,396,0,48.9,303,3B,0,0,0,0,0,field,2016,36
2123,396,0,49,303,3B,0,0,0,0,0,field,2016,36
2124,396,0,49.1,303,3B,0,0,0,0,0,field,2016,36
2125,396,0,49.2,303,3B,0,0,0,0,0,field,2016,36
4126,396,0,0.8,601,6B,0,0,0,0,0,field,2016,36
4127,396,0,0.9,601,6B,0,0,0,0,0,field,2016,36
4128,396,0,1,601,6B,0,0,0,0,0,field,2016,36
4129,396,0,1.1,601,6B,0,0,0,0,0,field,2016,36
4130,396,0,1.2,601,6B,0,0,0,0,0,field,2016,36
5196,396,0,28.8,620,6B,0,0,0,0,0,field,2016,36
5197,396,0,28.9,620,6B,0,0,0,0,0,field,2016,36
5198,396,0,29,620,6B,0,0,0,0,0,field,2016,36
5199,396,0,29.1,620,6B,0,0,0,0,0,field,2016,36
5200,396,0,29.2,620,6B,1,1,0,0,0,field,2016,36
5861,396,0,44.8,711,7B,0,0,0,0,0,field,2016,36
5862,396,0,44.9,711,7B,0,0,0,0,0,field,2016,36
5863,396,0,45,711,7B,0,0,0,0,0,field,2016,36
5864,396,0,45.1,711,7B,0,0,0,0,0,field,2016,36
5865,396,0,45.2,711,7B,0,0,0,0,0,field,2016,36
7316,396,0,12.8,825,8B,0,0,0,0,0,field,2016,36
7317,396,0,12.9,825,8B,0,0,0,0,0,field,2016,36
7318,396,0,13,825,8B,0,0,0,0,0,field,2016,36
7319,396,0,13.1,825,8B,0,0,0,0,0,field,2016,36
7320,396,0,13.2,825,8B,0,0,0,0,0,field,2016,36
16,400,0,6.8,102,1B,1,1,0,0,0,field,2016,102
17,400,0,6.9,102,1B,0,0,0,0,0,field,2016,102
18,400,0,7,102,1B,0,0,0,0,0,field,2016,102
19,400,0,7.1,102,1B,0,0,0,0,0,field,2016,102
20,400,0,7.2,102,1B,0,0,0,0,0,field,2016,102
1131,400,0,2.8,215,2B,0,0,0,0,0,field,2016,102
1132,400,0,2.9,215,2B,0,0,0,0,0,field,2016,102
1133,400,0,3,215,2B,0,0,0,0,0,field,2016,102
1134,400,0,3.1,215,2B,1,0,0,0,0,field,2016,102
1135,400,0,3.2,215,2B,1,1,0,0,0,field,2016,102
2211,400,0,34.8,309,3B,1,0,0,0,0,field,2016,102
2212,400,0,34.9,309,3B,1,1,1,1,7,field,2016,102
2213,400,0,35,309,3B,0,0,0,0,0,field,2016,102
2214,400,0,35.1,309,3B,1,1,0,0,0,field,2016,102
2215,400,0,35.2,309,3B,0,0,0,0,0,field,2016,102
5916,400,0,16.8,713,7B,1,0,0,0,0,field,2016,102
5917,400,0,16.9,713,7B,1,0,0,0,0,field,2016,102
5918,400,0,17,713,7B,0,0,0,0,0,field,2016,102
5919,400,0,17.1,713,7B,0,0,0,0,0,field,2016,102
5920,400,0,17.2,713,7B,0,0,0,0,0,field,2016,102
6726,400,0,40.8,811,8B,0,0,0,0,0,field,2016,102
6727,400,0,40.9,811,8B,1,1,0,0,0,field,2016,102
6728,400,0,41,811,8B,1,1,0,0,0,field,2016,102
6729,400,0,41.1,811,8B,1,1,0,0,0,field,2016,102
6730,400,0,41.2,811,8B,0,0,0,0,0,field,2016,102
7071,400,0,14.8,821,8B,1,1,0,0,0,field,2016,102
7072,400,0,14.9,821,8B,1,1,0,0,0,field,2016,102
7073,400,0,15,821,8B,0,0,0,0,0,field,2016,102
7074,400,0,15.1,821,8B,0,0,0,0,0,field,2016,102
7075,400,0,15.2,821,8B,0,0,0,0,0,field,2016,102
1686,355,0,24.8,300,3B,0,0,0,0,0,field,2016,31
1687,355,0,24.9,300,3B,0,0,0,0,0,field,2016,31
1688,355,0,25,300,3B,0,0,0,0,0,field,2016,31
1689,355,0,25.1,300,3B,0,0,0,0,0,field,2016,31
1690,355,0,25.2,300,3B,0,0,0,0,0,field,2016,31
3101,355,0,40.8,410,4B,0,0,0,0,0,field,2016,31
3102,355,0,40.9,410,4B,0,0,0,0,0,field,2016,31
3103,355,0,41,410,4B,1,0,0,0,0,field,2016,31
3104,355,0,41.1,410,4B,1,1,0,0,0,field,2016,31
3105,355,0,41.2,410,4B,1,0,0,0,0,field,2016,31
3501,355,0,0.8,425,4B,0,0,0,0,0,field,2016,31
3502,355,0,0.9,425,4B,1,1,0,0,0,field,2016,31
3503,355,0,1,425,4B,0,0,0,0,0,field,2016,31
3504,355,0,1.1,425,4B,0,0,0,0,0,field,2016,31
3505,355,0,1.2,425,4B,0,0,0,0,0,field,2016,31
3671,355,0,18.8,500,5B,0,0,0,0,0,field,2016,31
3672,355,0,18.9,500,5B,0,0,0,0,0,field,2016,31
3673,355,0,19,500,5B,1,1,0,0,0,field,2016,31
3674,355,0,19.1,500,5B,1,0,0,0,0,field,2016,31
3675,355,0,19.2,500,5B,0,0,0,0,0,field,2016,31
4611,355,0,44.8,609,6B,0,0,0,0,0,field,2016,31
4612,355,0,44.9,609,6B,0,0,0,0,0,field,2016,31
4613,355,0,45,609,6B,0,0,0,0,0,field,2016,31
4614,355,0,45.1,609,6B,0,0,0,0,0,field,2016,31
4615,355,0,45.2,609,6B,0,0,0,0,0,field,2016,31
1341,355,0,36.8,216,2B,0,0,0,0,0,field,2016,5
1342,355,0,36.9,216,2B,0,0,0,0,0,field,2016,5
1343,355,0,37,216,2B,0,0,0,0,0,field,2016,5
1344,355,0,37.1,216,2B,0,0,0,0,0,field,2016,5
1345,355,0,37.2,216,2B,1,1,0,0,0,field,2016,5
6506,355,0,2.8,807,8B,0,0,0,0,0,field,2016,12
6507,355,0,2.9,807,8B,0,0,0,0,0,field,2016,12
6508,355,0,3,807,8B,1,1,0,0,0,field,2016,12
6509,355,0,3.1,807,8B,0,0,0,0,0,field,2016,12
6510,355,0,3.2,807,8B,1,1,0,0,0,field,2016,12
3561,339,0,24.8,425,4B,0,0,0,0,0,field,2016,7
3562,339,0,24.9,425,4B,0,0,0,0,0,field,2016,7
3563,339,0,25,425,4B,0,0,0,0,0,field,2016,7
3564,339,0,25.1,425,4B,0,0,0,0,0,field,2016,7
3565,339,0,25.2,425,4B,0,0,0,0,0,field,2016,7
5011,400,0,4.8,617,6B,0,0,0,0,0,field,2016,14
5012,400,0,4.9,617,6B,0,0,0,0,0,field,2016,14
5013,400,0,5,617,6B,0,0,0,0,0,field,2016,14
5014,400,0,5.1,617,6B,0,0,0,0,0,field,2016,14
5015,400,0,5.2,617,6B,0,0,0,0,0,field,2016,14
6581,400,0,32.8,807,8B,0,0,0,0,0,field,2016,14
6582,400,0,32.9,807,8B,0,0,0,0,0,field,2016,14
6583,400,0,33,807,8B,0,0,0,0,0,field,2016,14
6584,400,0,33.1,807,8B,1,1,0,0,0,field,2016,14
6585,400,0,33.2,807,8B,1,0,0,0,0,field,2016,14
6326,400,0,30.8,803,8B,0,0,0,0,0,field,2016,14
6327,400,0,30.9,803,8B,0,0,0,0,0,field,2016,14
6328,400,0,31,803,8B,0,0,0,0,0,field,2016,14
6329,400,0,31.1,803,8B,0,0,0,0,0,field,2016,14
6330,400,0,31.2,803,8B,0,0,0,0,0,field,2016,14
6706,400,0,32.8,811,8B,1,1,0,0,0,field,2016,14
6707,400,0,32.9,811,8B,0,0,0,0,0,field,2016,14
6708,400,0,33,811,8B,0,0,0,0,0,field,2016,14
6709,400,0,33.1,811,8B,0,0,0,0,0,field,2016,14
6710,400,0,33.2,811,8B,0,0,0,0,0,field,2016,14
126,55,98,0.8,106,1B,0,0,0,0,0,greenhouse,2016,NA
127,55,98,0.9,106,1B,0,0,0,0,0,greenhouse,2016,NA
128,55,98,1,106,1B,0,0,0,0,0,greenhouse,2016,NA
129,55,98,1.1,106,1B,0,0,0,0,0,greenhouse,2016,NA
130,55,98,1.2,106,1B,0,0,0,0,0,greenhouse,2016,NA
131,3,162,2.8,106,1B,1,1,2,2,11,greenhouse,2016,NA
132,3,162,2.9,106,1B,0,0,0,0,0,greenhouse,2016,NA
133,3,162,3,106,1B,0,0,0,0,0,greenhouse,2016,NA
134,3,162,3.1,106,1B,0,0,0,0,0,greenhouse,2016,NA
135,3,162,3.2,106,1B,0,0,0,0,0,greenhouse,2016,NA
136,111,6,4.8,106,1B,0,0,0,0,0,greenhouse,2016,NA
137,111,6,4.9,106,1B,0,0,0,0,0,greenhouse,2016,NA
138,111,6,5,106,1B,0,0,0,0,0,greenhouse,2016,NA
139,111,6,5.1,106,1B,0,0,0,0,0,greenhouse,2016,NA
140,111,6,5.2,106,1B,1,1,0,0,0,greenhouse,2016,NA
141,30,38,6.8,106,1B,0,0,0,0,0,greenhouse,2016,NA
142,30,38,6.9,106,1B,0,0,0,0,0,greenhouse,2016,NA
143,30,38,7,106,1B,0,0,0,0,0,greenhouse,2016,NA
144,30,38,7.1,106,1B,0,0,0,0,0,greenhouse,2016,NA
145,30,38,7.2,106,1B,0,0,0,0,0,greenhouse,2016,NA
146,43,8,8.8,106,1B,1,1,0,0,0,greenhouse,2016,NA
147,43,8,8.9,106,1B,0,0,0,0,0,greenhouse,2016,NA
148,43,8,9,106,1B,0,0,0,0,0,greenhouse,2016,NA
149,43,8,9.1,106,1B,0,0,0,0,0,greenhouse,2016,NA
150,43,8,9.2,106,1B,0,0,0,0,0,greenhouse,2016,NA
151,45,198,10.8,106,1B,0,0,0,0,0,greenhouse,2016,NA
152,45,198,10.9,106,1B,0,0,0,0,0,greenhouse,2016,NA
153,45,198,11,106,1B,0,0,0,0,0,greenhouse,2016,NA
154,45,198,11.1,106,1B,0,0,0,0,0,greenhouse,2016,NA
155,45,198,11.2,106,1B,1,1,7,7,1,greenhouse,2016,NA
156,159,16,12.8,106,1B,1,1,0,0,0,greenhouse,2016,NA
157,159,16,12.9,106,1B,0,0,0,0,0,greenhouse,2016,NA
158,159,16,13,106,1B,0,0,0,0,0,greenhouse,2016,NA
159,159,16,13.1,106,1B,0,0,0,0,0,greenhouse,2016,NA
160,159,16,13.2,106,1B,0,0,0,0,0,greenhouse,2016,NA
161,190,138,14.8,106,1B,0,0,0,0,0,greenhouse,2016,NA
162,190,138,14.9,106,1B,0,0,0,0,0,greenhouse,2016,NA
163,190,138,15,106,1B,0,0,0,0,0,greenhouse,2016,NA
164,190,138,15.1,106,1B,0,0,0,0,0,greenhouse,2016,NA
165,190,138,15.2,106,1B,0,0,0,0,0,greenhouse,2016,NA
166,120,149,16.8,106,1B,1,1,0,0,0,greenhouse,2016,NA
167,120,149,16.9,106,1B,1,0,0,0,0,greenhouse,2016,NA
168,120,149,17,106,1B,1,0,0,0,0,greenhouse,2016,NA
169,120,149,17.1,106,1B,0,0,0,0,0,greenhouse,2016,NA
170,120,149,17.2,106,1B,0,0,0,0,0,greenhouse,2016,NA
171,84,99,18.8,106,1B,0,0,0,0,0,greenhouse,2016,NA
172,84,99,18.9,106,1B,0,0,0,0,0,greenhouse,2016,NA
173,84,99,19,106,1B,0,0,0,0,0,greenhouse,2016,NA
174,84,99,19.1,106,1B,0,0,0,0,0,greenhouse,2016,NA
175,84,99,19.2,106,1B,0,0,0,0,0,greenhouse,2016,NA
176,181,71,20.8,106,1B,0,0,0,0,0,greenhouse,2016,NA
177,181,71,20.9,106,1B,1,1,3,0,0,greenhouse,2016,NA
178,181,71,21,106,1B,1,1,4,4,0,greenhouse,2016,NA
179,181,71,21.1,106,1B,0,0,0,0,0,greenhouse,2016,NA
180,181,71,21.2,106,1B,0,0,0,0,0,greenhouse,2016,NA
181,123,135,22.8,106,1B,0,0,0,0,0,greenhouse,2016,NA
182,123,135,22.9,106,1B,0,0,0,0,0,greenhouse,2016,NA
183,123,135,23,106,1B,0,0,0,0,0,greenhouse,2016,NA
184,123,135,23.1,106,1B,0,0,0,0,0,greenhouse,2016,NA
185,123,135,23.2,106,1B,0,0,0,0,0,greenhouse,2016,NA
186,141,139,24.8,106,1B,0,0,0,0,0,greenhouse,2016,NA
187,141,139,24.9,106,1B,0,0,0,0,0,greenhouse,2016,NA
188,141,139,25,106,1B,0,0,0,0,0,greenhouse,2016,NA
189,141,139,25.1,106,1B,1,1,2,0,0,greenhouse,2016,NA
190,141,139,25.2,106,1B,0,0,0,0,0,greenhouse,2016,NA
191,50,28,26.8,106,1B,0,0,0,0,0,greenhouse,2016,NA
192,50,28,26.9,106,1B,0,0,0,0,0,greenhouse,2016,NA
193,50,28,27,106,1B,1,0,0,0,0,greenhouse,2016,NA
194,50,28,27.1,106,1B,0,0,0,0,0,greenhouse,2016,NA
195,50,28,27.2,106,1B,0,0,0,0,0,greenhouse,2016,NA
196,10,99,28.8,106,1B,1,1,0,0,0,greenhouse,2016,NA
197,10,99,28.9,106,1B,0,0,0,0,0,greenhouse,2016,NA
198,10,99,29,106,1B,0,0,0,0,0,greenhouse,2016,NA
199,10,99,29.1,106,1B,1,1,2,2,3,greenhouse,2016,NA
200,10,99,29.2,106,1B,1,1,8,0,0,greenhouse,2016,NA
201,165,81,30.8,106,1B,0,0,0,0,0,greenhouse,2016,NA
202,165,81,30.9,106,1B,0,0,0,0,0,greenhouse,2016,NA
203,165,81,31,106,1B,0,0,0,0,0,greenhouse,2016,NA
204,165,81,31.1,106,1B,0,0,0,0,0,greenhouse,2016,NA
205,165,81,31.2,106,1B,0,0,0,0,0,greenhouse,2016,NA
206,33,160,32.8,106,1B,1,1,2,2,13,greenhouse,2016,NA
207,33,160,32.9,106,1B,0,0,0,0,0,greenhouse,2016,NA
208,33,160,33,106,1B,0,0,0,0,0,greenhouse,2016,NA
209,33,160,33.1,106,1B,1,1,0,0,0,greenhouse,2016,NA
210,33,160,33.2,106,1B,1,1,0,0,0,greenhouse,2016,NA
211,173,63,34.8,106,1B,0,0,0,0,0,greenhouse,2016,NA
212,173,63,34.9,106,1B,0,0,0,0,0,greenhouse,2016,NA
213,173,63,35,106,1B,0,0,0,0,0,greenhouse,2016,NA
214,173,63,35.1,106,1B,0,0,0,0,0,greenhouse,2016,NA
215,173,63,35.2,106,1B,0,0,0,0,0,greenhouse,2016,NA
216,120,149,36.8,106,1B,1,1,0,0,0,greenhouse,2016,NA
217,120,149,36.9,106,1B,0,0,0,0,0,greenhouse,2016,NA
218,120,149,37,106,1B,0,0,0,0,0,greenhouse,2016,NA
219,120,149,37.1,106,1B,0,0,0,0,0,greenhouse,2016,NA
220,120,149,37.2,106,1B,0,0,0,0,0,greenhouse,2016,NA
221,96,122,38.8,106,1B,1,1,0,0,0,greenhouse,2016,NA
222,96,122,38.9,106,1B,1,1,0,0,0,greenhouse,2016,NA
223,96,122,39,106,1B,1,0,0,0,0,greenhouse,2016,NA
224,96,122,39.1,106,1B,1,1,0,0,0,greenhouse,2016,NA
225,96,122,39.2,106,1B,0,0,0,0,0,greenhouse,2016,NA
226,90,8,40.8,106,1B,1,1,0,0,0,greenhouse,2016,NA
227,90,8,40.9,106,1B,1,0,0,0,0,greenhouse,2016,NA
228,90,8,41,106,1B,0,0,0,0,0,greenhouse,2016,NA
229,90,8,41.1,106,1B,0,0,0,0,0,greenhouse,2016,NA
230,90,8,41.2,106,1B,0,0,0,0,0,greenhouse,2016,NA
231,90,8,42.8,106,1B,1,1,3,1,4,greenhouse,2016,NA
232,90,8,42.9,106,1B,0,0,0,0,0,greenhouse,2016,NA
233,90,8,43,106,1B,0,0,0,0,0,greenhouse,2016,NA
234,90,8,43.1,106,1B,0,0,0,0,0,greenhouse,2016,NA
235,90,8,43.2,106,1B,0,0,0,0,0,greenhouse,2016,NA
236,104,149,44.8,106,1B,0,0,0,0,0,greenhouse,2016,NA
237,104,149,44.9,106,1B,0,0,0,0,0,greenhouse,2016,NA
238,104,149,45,106,1B,0,0,0,0,0,greenhouse,2016,NA
239,104,149,45.1,106,1B,0,0,0,0,0,greenhouse,2016,NA
240,104,149,45.2,106,1B,0,0,0,0,0,greenhouse,2016,NA
241,141,139,46.8,106,1B,1,1,2,2,18,greenhouse,2016,NA
242,141,139,46.9,106,1B,0,0,0,0,0,greenhouse,2016,NA
243,141,139,47,106,1B,0,0,0,0,0,greenhouse,2016,NA
244,141,139,47.1,106,1B,0,0,0,0,0,greenhouse,2016,NA
245,141,139,47.2,106,1B,1,1,5,3,38,greenhouse,2016,NA
246,148,204,48.8,106,1B,0,0,0,0,0,greenhouse,2016,NA
247,148,204,48.9,106,1B,0,0,0,0,0,greenhouse,2016,NA
248,148,204,49,106,1B,0,0,0,0,0,greenhouse,2016,NA
249,148,204,49.1,106,1B,0,0,0,0,0,greenhouse,2016,NA
250,148,204,49.2,106,1B,0,0,0,0,0,greenhouse,2016,NA
376,111,6,0.8,114,1B,1,1,0,0,0,greenhouse,2016,NA
377,111,6,0.9,114,1B,0,0,0,0,0,greenhouse,2016,NA
378,111,6,1,114,1B,1,1,2,1,5,greenhouse,2016,NA
379,111,6,1.1,114,1B,1,1,0,0,0,greenhouse,2016,NA
380,111,6,1.2,114,1B,0,0,0,0,0,greenhouse,2016,NA
381,199,119,2.8,114,1B,0,0,0,0,0,greenhouse,2016,NA
