block,position,row,maternalID,paternalID,Germ,flw,total.pods,total.pods.collected,totalseeds,cohort,year
3B,45.2,307,57,96,0,0,0,0,0,greenhouse,2016
3B,46.8,307,40,43,0,0,0,0,0,greenhouse,2016
3B,46.9,307,40,43,0,0,0,0,0,greenhouse,2016
3B,47,307,40,43,0,0,0,0,0,greenhouse,2016
3B,47.1,307,40,43,0,0,0,0,0,greenhouse,2016
3B,47.2,307,40,43,0,0,0,0,0,greenhouse,2016
3B,48.8,307,20,89,0,0,0,0,0,greenhouse,2016
3B,48.9,307,20,89,0,0,0,0,0,greenhouse,2016
3B,49,307,20,89,0,0,0,0,0,greenhouse,2016
3B,49.1,307,20,89,0,0,0,0,0,greenhouse,2016
3B,49.2,307,20,89,0,0,0,0,0,greenhouse,2016
3B,0.8,314,51,55,1,1,6,2,12,greenhouse,2016
3B,0.9,314,51,55,0,0,0,0,0,greenhouse,2016
3B,1,314,51,55,1,0,0,0,0,greenhouse,2016
3B,1.1,314,51,55,0,0,0,0,0,greenhouse,2016
3B,1.2,314,51,55,0,0,0,0,0,greenhouse,2016
3B,2.8,314,33,61,0,0,0,0,0,greenhouse,2016
3B,2.9,314,33,61,0,0,0,0,0,greenhouse,2016
3B,3,314,33,61,0,0,0,0,0,greenhouse,2016
3B,3.1,314,33,61,1,1,0,0,0,greenhouse,2016
3B,3.2,314,33,61,0,0,0,0,0,greenhouse,2016
3B,4.8,314,12,8,0,0,0,0,0,greenhouse,2016
3B,4.9,314,12,8,0,0,0,0,0,greenhouse,2016
3B,5,314,12,8,1,1,0,0,0,greenhouse,2016
3B,5.1,314,12,8,0,0,0,0,0,greenhouse,2016
3B,5.2,314,12,8,0,0,0,0,0,greenhouse,2016
3B,6.8,314,2,24,0,0,0,0,0,greenhouse,2016
3B,6.9,314,2,24,1,1,10,2,9,greenhouse,2016
3B,7,314,2,24,0,0,0,0,0,greenhouse,2016
3B,7.1,314,2,24,1,1,8,1,11,greenhouse,2016
3B,7.2,314,2,24,1,0,0,0,0,greenhouse,2016
3B,8.8,314,41,89,0,0,0,0,0,greenhouse,2016
3B,8.9,314,41,89,0,0,0,0,0,greenhouse,2016
3B,9,314,41,89,0,0,0,0,0,greenhouse,2016
3B,9.1,314,41,89,0,0,0,0,0,greenhouse,2016
3B,9.2,314,41,89,0,0,0,0,0,greenhouse,2016
3B,10.8,314,72,21,1,0,0,0,0,greenhouse,2016
3B,10.9,314,72,21,1,0,0,0,0,greenhouse,2016
3B,11,314,72,21,1,1,4,1,7,greenhouse,2016
3B,11.1,314,72,21,0,0,0,0,0,greenhouse,2016
3B,11.2,314,72,21,1,1,2,0,0,greenhouse,2016
3B,12.8,314,37,55,1,0,0,0,0,greenhouse,2016
3B,12.9,314,37,55,1,0,0,0,0,greenhouse,2016
3B,13,314,37,55,1,1,7,2,9,greenhouse,2016
3B,13.1,314,37,55,0,0,0,0,0,greenhouse,2016
3B,13.2,314,37,55,0,0,0,0,0,greenhouse,2016
3B,14.8,314,28,69,0,0,0,0,0,greenhouse,2016
3B,14.9,314,28,69,1,1,0,0,0,greenhouse,2016
3B,15,314,28,69,1,1,0,0,0,greenhouse,2016
3B,15.1,314,28,69,1,1,0,0,0,greenhouse,2016
3B,15.2,314,28,69,0,0,0,0,0,greenhouse,2016
3B,16.8,314,12,8,0,0,0,0,0,greenhouse,2016
3B,16.9,314,12,8,1,0,0,0,0,greenhouse,2016
3B,17,314,12,8,1,0,0,0,0,greenhouse,2016
3B,17.1,314,12,8,1,0,0,0,0,greenhouse,2016
3B,17.2,314,12,8,1,1,6,2,12,greenhouse,2016
3B,18.8,314,5,21,0,0,0,0,0,greenhouse,2016
3B,18.9,314,5,21,0,0,0,0,0,greenhouse,2016
3B,19,314,5,21,0,0,0,0,0,greenhouse,2016
3B,19.1,314,5,21,0,0,0,0,0,greenhouse,2016
3B,19.2,314,5,21,0,0,0,0,0,greenhouse,2016
3B,20.8,314,70,35,0,0,0,0,0,greenhouse,2016
3B,20.9,314,70,35,0,0,0,0,0,greenhouse,2016
3B,21,314,70,35,0,0,0,0,0,greenhouse,2016
3B,21.1,314,70,35,0,0,0,0,0,greenhouse,2016
3B,21.2,314,70,35,0,0,0,0,0,greenhouse,2016
3B,22.8,314,3,69,0,0,0,0,0,greenhouse,2016
3B,22.9,314,3,69,0,0,0,0,0,greenhouse,2016
3B,23,314,3,69,0,0,0,0,0,greenhouse,2016
3B,23.1,314,3,69,0,0,0,0,0,greenhouse,2016
3B,23.2,314,3,69,0,0,0,0,0,greenhouse,2016
3B,24.8,314,71,35,0,0,0,0,0,greenhouse,2016
3B,24.9,314,71,35,0,0,0,0,0,greenhouse,2016
3B,25,314,71,35,1,0,0,0,0,greenhouse,2016
3B,25.1,314,71,35,1,1,0,0,0,greenhouse,2016
3B,25.2,314,71,35,1,1,4,0,0,greenhouse,2016
3B,26.8,314,34,75,0,0,0,0,0,greenhouse,2016
3B,26.9,314,34,75,0,0,0,0,0,greenhouse,2016
3B,27,314,34,75,0,0,0,0,0,greenhouse,2016
3B,27.1,314,34,75,0,0,0,0,0,greenhouse,2016
3B,27.2,314,34,75,0,0,0,0,0,greenhouse,2016
3B,28.8,314,10,24,0,0,0,0,0,greenhouse,2016
3B,28.9,314,10,24,0,0,0,0,0,greenhouse,2016
3B,29,314,10,24,1,1,14,3,6,greenhouse,2016
3B,29.1,314,10,24,0,0,0,0,0,greenhouse,2016
3B,29.2,314,10,24,0,0,0,0,0,greenhouse,2016
3B,30.8,314,70,35,0,0,0,0,0,greenhouse,2016
3B,30.9,314,70,35,0,0,0,0,0,greenhouse,2016
3B,31,314,70,35,0,0,0,0,0,greenhouse,2016
3B,31.1,314,70,35,0,0,0,0,0,greenhouse,2016
3B,31.2,314,70,35,0,0,0,0,0,greenhouse,2016
3B,32.8,314,22,31,0,0,0,0,0,greenhouse,2016
3B,32.9,314,22,31,0,0,0,0,0,greenhouse,2016
3B,33,314,22,31,0,0,0,0,0,greenhouse,2016
3B,33.1,314,22,31,0,0,0,0,0,greenhouse,2016
3B,33.2,314,22,31,1,1,3,0,0,greenhouse,2016
3B,34.8,314,56,27,1,1,2,0,0,greenhouse,2016
3B,34.9,314,56,27,0,0,0,0,0,greenhouse,2016
3B,35,314,56,27,1,1,13,5,45,greenhouse,2016
3B,35.1,314,56,27,0,0,0,0,0,greenhouse,2016
3B,35.2,314,56,27,0,0,0,0,0,greenhouse,2016
3B,36.8,314,2,24,1,0,0,0,0,greenhouse,2016
3B,36.9,314,2,24,1,0,0,0,0,greenhouse,2016
3B,37,314,2,24,0,0,0,0,0,greenhouse,2016
3B,37.1,314,2,24,0,0,0,0,0,greenhouse,2016
3B,37.2,314,2,24,0,0,0,0,0,greenhouse,2016
3B,38.8,314,57,96,0,0,0,0,0,greenhouse,2016
3B,38.9,314,57,96,0,0,0,0,0,greenhouse,2016
3B,39,314,57,96,0,0,0,0,0,greenhouse,2016
3B,39.1,314,57,96,0,0,0,0,0,greenhouse,2016
3B,39.2,314,57,96,0,0,0,0,0,greenhouse,2016
3B,40.8,314,80,15,1,1,5,2,2,greenhouse,2016
3B,40.9,314,80,15,0,0,0,0,0,greenhouse,2016
3B,41,314,80,15,1,1,22,5,7,greenhouse,2016
3B,41.1,314,80,15,1,1,23,4,17,greenhouse,2016
3B,41.2,314,80,15,1,1,0,0,0,greenhouse,2016
3B,42.8,314,88,98,0,0,0,0,0,greenhouse,2016
3B,42.9,314,88,98,0,0,0,0,0,greenhouse,2016
3B,43,314,88,98,0,0,0,0,0,greenhouse,2016
3B,43.1,314,88,98,0,0,0,0,0,greenhouse,2016
3B,43.2,314,88,98,0,0,0,0,0,greenhouse,2016
3B,44.8,314,16,43,0,0,0,0,0,greenhouse,2016
3B,44.9,314,16,43,0,0,0,0,0,greenhouse,2016
3B,45,314,16,43,0,0,0,0,0,greenhouse,2016
3B,45.1,314,16,43,0,0,0,0,0,greenhouse,2016
3B,45.2,314,16,43,1,0,0,0,0,greenhouse,2016
3B,46.8,314,88,98,0,0,0,0,0,greenhouse,2016
3B,46.9,314,88,98,0,0,0,0,0,greenhouse,2016
3B,47,314,88,98,0,0,0,0,0,greenhouse,2016
3B,47.1,314,88,98,0,0,0,0,0,greenhouse,2016
3B,47.2,314,88,98,0,0,0,0,0,greenhouse,2016
3B,48.8,314,68,55,0,0,0,0,0,greenhouse,2016
3B,48.9,314,68,55,0,0,0,0,0,greenhouse,2016
3B,49,314,68,55,0,0,0,0,0,greenhouse,2016
3B,49.1,314,68,55,0,0,0,0,0,greenhouse,2016
3B,49.2,314,68,55,0,0,0,0,0,greenhouse,2016
3B,0.8,323,92,15,0,0,0,0,0,greenhouse,2016
3B,0.9,323,92,15,1,1,32,4,42,greenhouse,2016
3B,1,323,92,15,0,0,0,0,0,greenhouse,2016
3B,1.1,323,92,15,0,0,0,0,0,greenhouse,2016
3B,1.2,323,92,15,1,1,0,0,0,greenhouse,2016
3B,2.8,323,90,96,0,0,0,0,0,greenhouse,2016
3B,2.9,323,90,96,1,0,0,0,0,greenhouse,2016
3B,3,323,90,96,0,0,0,0,0,greenhouse,2016
3B,3.1,323,90,96,1,0,0,0,0,greenhouse,2016
3B,3.2,323,90,96,1,1,0,0,0,greenhouse,2016
3B,4.8,323,72,21,1,1,7,2,0,greenhouse,2016
3B,4.9,323,72,21,0,0,0,0,0,greenhouse,2016
3B,5,323,72,21,1,1,4,0,0,greenhouse,2016
3B,5.1,323,72,21,0,0,0,0,0,greenhouse,2016
3B,5.2,323,72,21,0,0,0,0,0,greenhouse,2016
3B,6.8,323,22,31,0,0,0,0,0,greenhouse,2016
3B,6.9,323,22,31,0,0,0,0,0,greenhouse,2016
3B,7,323,22,31,0,0,0,0,0,greenhouse,2016
3B,7.1,323,22,31,0,0,0,0,0,greenhouse,2016
3B,7.2,323,22,31,0,0,0,0,0,greenhouse,2016
3B,8.8,323,79,75,0,0,0,0,0,greenhouse,2016
3B,8.9,323,79,75,0,0,0,0,0,greenhouse,2016
3B,9,323,79,75,0,0,0,0,0,greenhouse,2016
3B,9.1,323,79,75,0,0,0,0,0,greenhouse,2016
3B,9.2,323,79,75,0,0,0,0,0,greenhouse,2016
3B,10.8,323,73,67,0,0,0,0,0,greenhouse,2016
3B,10.9,323,73,67,0,0,0,0,0,greenhouse,2016
3B,11,323,73,67,0,0,0,0,0,greenhouse,2016
3B,11.1,323,73,67,0,0,0,0,0,greenhouse,2016
3B,11.2,323,73,67,0,0,0,0,0,greenhouse,2016
3B,12.8,323,53,31,0,0,0,0,0,greenhouse,2016
3B,12.9,323,53,31,0,0,0,0,0,greenhouse,2016
3B,13,323,53,31,0,0,0,0,0,greenhouse,2016
3B,13.1,323,53,31,1,1,7,0,0,greenhouse,2016
3B,13.2,323,53,31,1,0,0,0,0,greenhouse,2016
3B,14.8,323,40,43,0,0,0,0,0,greenhouse,2016
3B,14.9,323,40,43,0,0,0,0,0,greenhouse,2016
3B,15,323,40,43,1,1,6,2,0,greenhouse,2016
3B,15.1,323,40,43,0,0,0,0,0,greenhouse,2016
3B,15.2,323,40,43,1,0,0,0,0,greenhouse,2016
3B,16.8,323,100,1,0,0,0,0,0,greenhouse,2016
3B,16.9,323,100,1,0,0,0,0,0,greenhouse,2016
3B,17,323,100,1,0,0,0,0,0,greenhouse,2016
3B,17.1,323,100,1,1,1,9,0,0,greenhouse,2016
3B,17.2,323,100,1,1,1,5,0,0,greenhouse,2016
3B,18.8,323,45,8,0,0,0,0,0,greenhouse,2016
3B,18.9,323,45,8,0,0,0,0,0,greenhouse,2016
3B,19,323,45,8,0,0,0,0,0,greenhouse,2016
3B,19.1,323,45,8,0,0,0,0,0,greenhouse,2016
3B,19.2,323,45,8,0,0,0,0,0,greenhouse,2016
3B,20.8,323,88,98,0,0,0,0,0,greenhouse,2016
3B,20.9,323,88,98,0,0,0,0,0,greenhouse,2016
3B,21,323,88,98,0,0,0,0,0,greenhouse,2016
3B,21.1,323,88,98,0,0,0,0,0,greenhouse,2016
3B,21.2,323,88,98,0,0,0,0,0,greenhouse,2016
3B,22.8,323,33,61,0,0,0,0,0,greenhouse,2016
3B,22.9,323,33,61,0,0,0,0,0,greenhouse,2016
3B,23,323,33,61,0,0,0,0,0,greenhouse,2016
3B,23.1,323,33,61,0,0,0,0,0,greenhouse,2016
3B,23.2,323,33,61,0,0,0,0,0,greenhouse,2016
3B,24.8,323,68,55,0,0,0,0,0,greenhouse,2016
3B,24.9,323,68,55,0,0,0,0,0,greenhouse,2016
3B,25,323,68,55,1,0,0,0,0,greenhouse,2016
3B,25.1,323,68,55,0,0,0,0,0,greenhouse,2016
3B,25.2,323,68,55,0,0,0,0,0,greenhouse,2016
3B,26.8,323,30,98,0,0,0,0,0,greenhouse,2016
3B,26.9,323,30,98,0,0,0,0,0,greenhouse,2016
3B,27,323,30,98,0,0,0,0,0,greenhouse,2016
3B,27.1,323,30,98,0,0,0,0,0,greenhouse,2016
3B,27.2,323,30,98,0,0,0,0,0,greenhouse,2016
3B,28.8,323,80,15,1,1,0,0,0,greenhouse,2016
3B,28.9,323,80,15,1,0,0,0,0,greenhouse,2016
3B,29,323,80,15,1,1,8,2,12,greenhouse,2016
3B,29.1,323,80,15,0,0,0,0,0,greenhouse,2016
3B,29.2,323,80,15,0,0,0,0,0,greenhouse,2016
3B,30.8,323,82,42,0,0,0,0,0,greenhouse,2016
3B,30.9,323,82,42,0,0,0,0,0,greenhouse,2016
3B,31,323,82,42,1,0,0,0,0,greenhouse,2016
3B,31.1,323,82,42,0,0,0,0,0,greenhouse,2016
3B,31.2,323,82,42,0,0,0,0,0,greenhouse,2016
3B,32.8,323,92,15,0,0,0,0,0,greenhouse,2016
3B,32.9,323,92,15,1,1,1,0,0,greenhouse,2016
3B,33,323,92,15,1,1,0,0,0,greenhouse,2016
3B,33.1,323,92,15,1,1,9,0,0,greenhouse,2016
3B,33.2,323,92,15,0,0,0,0,0,greenhouse,2016
3B,34.8,323,57,96,0,0,0,0,0,greenhouse,2016
3B,34.9,323,57,96,0,0,0,0,0,greenhouse,2016
3B,35,323,57,96,0,0,0,0,0,greenhouse,2016
3B,35.1,323,57,96,0,0,0,0,0,greenhouse,2016
3B,35.2,323,57,96,0,0,0,0,0,greenhouse,2016
3B,36.8,323,74,25,1,0,0,0,0,greenhouse,2016
3B,36.9,323,74,25,1,1,11,1,8,greenhouse,2016
3B,37,323,74,25,1,1,36,6,56,greenhouse,2016
3B,37.1,323,74,25,0,0,0,0,0,greenhouse,2016
3B,37.2,323,74,25,0,0,0,0,0,greenhouse,2016
3B,38.8,323,23,27,1,1,0,0,0,greenhouse,2016
3B,38.9,323,23,27,0,0,0,0,0,greenhouse,2016
3B,39,323,23,27,0,0,0,0,0,greenhouse,2016
3B,39.1,323,23,27,0,0,0,0,0,greenhouse,2016
3B,39.2,323,23,27,0,0,0,0,0,greenhouse,2016
3B,40.8,323,48,43,0,0,0,0,0,greenhouse,2016
3B,40.9,323,48,43,0,0,0,0,0,greenhouse,2016
3B,41,323,48,43,0,0,0,0,0,greenhouse,2016
3B,41.1,323,48,43,1,1,4,1,0,greenhouse,2016
3B,41.2,323,48,43,0,0,0,0,0,greenhouse,2016
3B,42.8,323,3,69,0,0,0,0,0,greenhouse,2016
3B,42.9,323,3,69,0,0,0,0,0,greenhouse,2016
3B,43,323,3,69,0,0,0,0,0,greenhouse,2016
3B,43.1,323,3,69,0,0,0,0,0,greenhouse,2016
3B,43.2,323,3,69,0,0,0,0,0,greenhouse,2016
3B,44.8,323,56,27,0,0,0,0,0,greenhouse,2016
3B,44.9,323,56,27,1,1,1,0,0,greenhouse,2016
3B,45,323,56,27,0,0,0,0,0,greenhouse,2016
3B,45.1,323,56,27,0,0,0,0,0,greenhouse,2016
3B,45.2,323,56,27,0,0,0,0,0,greenhouse,2016
3B,46.8,323,22,31,1,1,6,1,5,greenhouse,2016
3B,46.9,323,22,31,0,0,0,0,0,greenhouse,2016
3B,47,323,22,31,0,0,0,0,0,greenhouse,2016
3B,47.1,323,22,31,0,0,0,0,0,greenhouse,2016
3B,47.2,323,22,31,1,0,0,0,0,greenhouse,2016
3B,48.8,323,50,96,0,0,0,0,0,greenhouse,2016
3B,48.9,323,50,96,0,0,0,0,0,greenhouse,2016
3B,49,323,50,96,0,0,0,0,0,greenhouse,2016
3B,49.1,323,50,96,0,0,0,0,0,greenhouse,2016
3B,49.2,323,50,96,0,0,0,0,0,greenhouse,2016
4B,0.8,413,57,96,0,0,0,0,0,greenhouse,2016
4B,0.9,413,57,96,1,1,1,0,0,greenhouse,2016
4B,1,413,57,96,0,0,0,0,0,greenhouse,2016
4B,1.1,413,57,96,0,0,0,0,0,greenhouse,2016
4B,1.2,413,57,96,0,0,0,0,0,greenhouse,2016
4B,2.8,413,30,98,0,0,0,0,0,greenhouse,2016
4B,2.9,413,30,98,0,0,0,0,0,greenhouse,2016
4B,3,413,30,98,0,0,0,0,0,greenhouse,2016
4B,3.1,413,30,98,0,0,0,0,0,greenhouse,2016
4B,3.2,413,30,98,0,0,0,0,0,greenhouse,2016
4B,4.8,413,20,89,0,0,0,0,0,greenhouse,2016
4B,4.9,413,20,89,1,1,12,4,0,greenhouse,2016
4B,5,413,20,89,0,0,0,0,0,greenhouse,2016
4B,5.1,413,20,89,0,0,0,0,0,greenhouse,2016
4B,5.2,413,20,89,0,0,0,0,0,greenhouse,2016
4B,6.8,413,4,98,1,0,0,0,0,greenhouse,2016
4B,6.9,413,4,98,1,1,0,0,0,greenhouse,2016
4B,7,413,4,98,1,0,0,0,0,greenhouse,2016
4B,7.1,413,4,98,1,0,0,0,0,greenhouse,2016
4B,7.2,413,4,98,1,0,0,0,0,greenhouse,2016
4B,8.8,413,48,43,0,0,0,0,0,greenhouse,2016
4B,8.9,413,48,43,0,0,0,0,0,greenhouse,2016
4B,9,413,48,43,1,0,0,0,0,greenhouse,2016
4B,9.1,413,48,43,0,0,0,0,0,greenhouse,2016
4B,9.2,413,48,43,1,0,0,0,0,greenhouse,2016
4B,10.8,413,82,42,1,0,0,0,0,greenhouse,2016
4B,10.9,413,82,42,1,0,0,0,0,greenhouse,2016
4B,11,413,82,42,0,0,0,0,0,greenhouse,2016
4B,11.1,413,82,42,1,0,0,0,0,greenhouse,2016
4B,11.2,413,82,42,0,0,0,0,0,greenhouse,2016
4B,12.8,413,64,21,1,0,0,0,0,greenhouse,2016
4B,12.9,413,64,21,1,1,14,4,14,greenhouse,2016
4B,13,413,64,21,1,1,11,3,3,greenhouse,2016
4B,13.1,413,64,21,1,0,0,0,0,greenhouse,2016
4B,13.2,413,64,21,0,0,0,0,0,greenhouse,2016
4B,14.8,413,47,67,0,0,0,0,0,greenhouse,2016
4B,14.9,413,47,67,1,1,6,2,4,greenhouse,2016
4B,15,413,47,67,0,0,0,0,0,greenhouse,2016
4B,15.1,413,47,67,0,0,0,0,0,greenhouse,2016
4B,15.2,413,47,67,0,0,0,0,0,greenhouse,2016
4B,16.8,413,46,69,0,0,0,0,0,greenhouse,2016
4B,16.9,413,46,69,1,1,6,2,0,greenhouse,2016
4B,17,413,46,69,0,0,0,0,0,greenhouse,2016
4B,17.1,413,46,69,0,0,0,0,0,greenhouse,2016
4B,17.2,413,46,69,0,0,0,0,0,greenhouse,2016
4B,18.8,413,58,89,0,0,0,0,0,greenhouse,2016
4B,18.9,413,58,89,0,0,0,0,0,greenhouse,2016
4B,19,413,58,89,0,0,0,0,0,greenhouse,2016
4B,19.1,413,58,89,0,0,0,0,0,greenhouse,2016
4B,19.2,413,58,89,0,0,0,0,0,greenhouse,2016
4B,20.8,413,22,31,0,0,0,0,0,greenhouse,2016
4B,20.9,413,22,31,1,1,11,3,10,greenhouse,2016
4B,21,413,22,31,1,0,0,0,0,greenhouse,2016
4B,21.1,413,22,31,0,0,0,0,0,greenhouse,2016
4B,21.2,413,22,31,1,0,0,0,0,greenhouse,2016
4B,22.8,413,33,61,1,0,0,0,0,greenhouse,2016
4B,22.9,413,33,61,1,1,9,1,6,greenhouse,2016
4B,23,413,33,61,1,1,17,3,9,greenhouse,2016
4B,23.1,413,33,61,0,0,0,0,0,greenhouse,2016
4B,23.2,413,33,61,1,1,8,2,10,greenhouse,2016
4B,24.8,413,68,55,0,0,0,0,0,greenhouse,2016
4B,24.9,413,68,55,0,0,0,0,0,greenhouse,2016
4B,25,413,68,55,0,0,0,0,0,greenhouse,2016
4B,25.1,413,68,55,0,0,0,0,0,greenhouse,2016
4B,25.2,413,68,55,0,0,0,0,0,greenhouse,2016
4B,26.8,413,86,1,0,0,0,0,0,greenhouse,2016
4B,26.9,413,86,1,1,1,19,0,0,greenhouse,2016
4B,27,413,86,1,1,1,34,3,15,greenhouse,2016
4B,27.1,413,86,1,0,0,0,0,0,greenhouse,2016
4B,27.2,413,86,1,1,0,0,0,0,greenhouse,2016
4B,28.8,413,51,55,0,0,0,0,0,greenhouse,2016
4B,28.9,413,51,55,0,0,0,0,0,greenhouse,2016
4B,29,413,51,55,0,0,0,0,0,greenhouse,2016
4B,29.1,413,51,55,0,0,0,0,0,greenhouse,2016
4B,29.2,413,51,55,1,1,7,2,8,greenhouse,2016
4B,30.8,413,46,69,0,0,0,0,0,greenhouse,2016
4B,30.9,413,46,69,0,0,0,0,0,greenhouse,2016
4B,31,413,46,69,1,1,16,3,10,greenhouse,2016
4B,31.1,413,46,69,0,0,0,0,0,greenhouse,2016
4B,31.2,413,46,69,1,1,14,4,3,greenhouse,2016
4B,32.8,413,76,42,1,0,0,0,0,greenhouse,2016
4B,32.9,413,76,42,0,0,0,0,0,greenhouse,2016
4B,33,413,76,42,0,0,0,0,0,greenhouse,2016
4B,33.1,413,76,42,1,0,0,0,0,greenhouse,2016
4B,33.2,413,76,42,1,0,0,0,0,greenhouse,2016
4B,34.8,413,92,15,0,0,0,0,0,greenhouse,2016
4B,34.9,413,92,15,0,0,0,0,0,greenhouse,2016
4B,35,413,92,15,0,0,0,0,0,greenhouse,2016
4B,35.1,413,92,15,1,1,0,0,0,greenhouse,2016
4B,35.2,413,92,15,1,1,5,0,0,greenhouse,2016
4B,36.8,413,68,55,0,0,0,0,0,greenhouse,2016
4B,36.9,413,68,55,0,0,0,0,0,greenhouse,2016
4B,37,413,68,55,0,0,0,0,0,greenhouse,2016
4B,37.1,413,68,55,0,0,0,0,0,greenhouse,2016
4B,37.2,413,68,55,0,0,0,0,0,greenhouse,2016
4B,38.8,413,71,35,1,1,0,0,0,greenhouse,2016
4B,38.9,413,71,35,1,1,20,6,0,greenhouse,2016
4B,39,413,71,35,1,0,0,0,0,greenhouse,2016
4B,39.1,413,71,35,0,0,0,0,0,greenhouse,2016
4B,39.2,413,71,35,0,0,0,0,0,greenhouse,2016
4B,40.8,413,46,69,0,0,0,0,0,greenhouse,2016
4B,40.9,413,46,69,1,1,0,0,0,greenhouse,2016
4B,41,413,46,69,0,0,0,0,0,greenhouse,2016
4B,41.1,413,46,69,0,0,0,0,0,greenhouse,2016
4B,41.2,413,46,69,0,0,0,0,0,greenhouse,2016
4B,42.8,413,36,61,0,0,0,0,0,greenhouse,2016
4B,42.9,413,36,61,0,0,0,0,0,greenhouse,2016
4B,43,413,36,61,0,0,0,0,0,greenhouse,2016
4B,43.1,413,36,61,1,1,15,5,38,greenhouse,2016
4B,43.2,413,36,61,1,1,0,0,0,greenhouse,2016
4B,44.8,413,11,27,1,1,0,0,0,greenhouse,2016
4B,44.9,413,11,27,0,0,0,0,0,greenhouse,2016
4B,45,413,11,27,0,0,0,0,0,greenhouse,2016
4B,45.1,413,11,27,0,0,0,0,0,greenhouse,2016
4B,45.2,413,11,27,0,0,0,0,0,greenhouse,2016
4B,46.8,413,2,24,1,1,6,2,9,greenhouse,2016
4B,46.9,413,2,24,1,1,13,0,0,greenhouse,2016
4B,47,413,2,24,1,1,0,0,0,greenhouse,2016
4B,47.1,413,2,24,0,0,0,0,0,greenhouse,2016
4B,47.2,413,2,24,0,0,0,0,0,greenhouse,2016
4B,0.8,414,62,52,1,1,10,1,4,greenhouse,2016
4B,0.9,414,62,52,0,0,0,0,0,greenhouse,2016
4B,1,414,62,52,0,0,0,0,0,greenhouse,2016
4B,1.1,414,62,52,0,0,0,0,0,greenhouse,2016
4B,1.2,414,62,52,1,1,0,0,0,greenhouse,2016
4B,2.8,414,49,67,0,0,0,0,0,greenhouse,2016
4B,2.9,414,49,67,0,0,0,0,0,greenhouse,2016
4B,3,414,49,67,0,0,0,0,0,greenhouse,2016
4B,3.1,414,49,67,0,0,0,0,0,greenhouse,2016
4B,3.2,414,49,67,0,0,0,0,0,greenhouse,2016
4B,4.8,414,23,27,0,0,0,0,0,greenhouse,2016
4B,4.9,414,23,27,0,0,0,0,0,greenhouse,2016
4B,5,414,23,27,0,0,0,0,0,greenhouse,2016
4B,5.1,414,23,27,0,0,0,0,0,greenhouse,2016
4B,5.2,414,23,27,0,0,0,0,0,greenhouse,2016
4B,6.8,414,48,43,0,0,0,0,0,greenhouse,2016
4B,6.9,414,48,43,0,0,0,0,0,greenhouse,2016
4B,7,414,48,43,0,0,0,0,0,greenhouse,2016
4B,7.1,414,48,43,0,0,0,0,0,greenhouse,2016
4B,7.2,414,48,43,0,0,0,0,0,greenhouse,2016
4B,8.8,414,72,21,1,1,0,0,0,greenhouse,2016
4B,8.9,414,72,21,1,0,0,0,0,greenhouse,2016
4B,9,414,72,21,1,1,8,1,1,greenhouse,2016
4B,9.1,414,72,21,0,0,0,0,0,greenhouse,2016
4B,9.2,414,72,21,0,0,0,0,0,greenhouse,2016
4B,10.8,414,54,25,0,0,0,0,0,greenhouse,2016
4B,10.9,414,54,25,0,0,0,0,0,greenhouse,2016
4B,11,414,54,25,0,0,0,0,0,greenhouse,2016
4B,11.1,414,54,25,0,0,0,0,0,greenhouse,2016
4B,11.2,414,54,25,0,0,0,0,0,greenhouse,2016
4B,12.8,414,90,96,0,0,0,0,0,greenhouse,2016
4B,12.9,414,90,96,0,0,0,0,0,greenhouse,2016
4B,13,414,90,96,0,0,0,0,0,greenhouse,2016
4B,13.1,414,90,96,0,0,0,0,0,greenhouse,2016
4B,13.2,414,90,96,0,0,0,0,0,greenhouse,2016
4B,14.8,414,58,89,0,0,0,0,0,greenhouse,2016
4B,14.9,414,58,89,0,0,0,0,0,greenhouse,2016
4B,15,414,58,89,0,0,0,0,0,greenhouse,2016
4B,15.1,414,58,89,0,0,0,0,0,greenhouse,2016
4B,15.2,414,58,89,0,0,0,0,0,greenhouse,2016
4B,16.8,414,41,89,0,0,0,0,0,greenhouse,2016
4B,16.9,414,41,89,1,1,3,0,0,greenhouse,2016
4B,17,414,41,89,0,0,0,0,0,greenhouse,2016
4B,17.1,414,41,89,1,1,0,0,0,greenhouse,2016
4B,17.2,414,41,89,0,0,0,0,0,greenhouse,2016
4B,18.8,414,36,61,0,0,0,0,0,greenhouse,2016
4B,18.9,414,36,61,0,0,0,0,0,greenhouse,2016
4B,19,414,36,61,1,1,0,0,0,greenhouse,2016
4B,19.1,414,36,61,0,0,0,0,0,greenhouse,2016
4B,19.2,414,36,61,0,0,0,0,0,greenhouse,2016
4B,20.8,414,51,55,0,0,0,0,0,greenhouse,2016
4B,20.9,414,51,55,0,0,0,0,0,greenhouse,2016
4B,21,414,51,55,1,0,0,0,0,greenhouse,2016
4B,21.1,414,51,55,0,0,0,0,0,greenhouse,2016
4B,21.2,414,51,55,0,0,0,0,0,greenhouse,2016
4B,22.8,414,100,1,0,0,0,0,0,greenhouse,2016
4B,22.9,414,100,1,1,1,13,3,15,greenhouse,2016
4B,23,414,100,1,1,1,10,1,10,greenhouse,2016
4B,23.1,414,100,1,1,1,13,3,21,greenhouse,2016
4B,23.2,414,100,1,1,1,0,0,0,greenhouse,2016
